simulation_step,half_step,date,medicine_id,medicine_name,starting_stock,reorder_point,target_stock,safety_stock,received_replenishment,scenario_demand,ending_stock,lost_sales,reorder,order_placed
5,1,2026-05-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,204.0,98.0,214.58,0.0,False,0.0
5,1,2026-05-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,449.0,177.5,402.6,0.0,False,0.0
5,1,2026-05-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,567.0,227.5,466.51,0.0,False,0.0
5,1,2026-05-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,731.0,287.5,654.52,0.0,False,0.0
5,1,2026-05-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,524.0,199.5,426.0,0.0,False,0.0
5,1,2026-05-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,196.0,98.0,188.39,0.0,False,0.0
5,1,2026-05-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,395.0,169.0,351.24,0.0,False,0.0
5,1,2026-05-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,298.0,110.5,245.71,0.0,False,0.0
5,1,2026-05-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,370.0,148.5,325.13,0.0,False,0.0
5,1,2026-05-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,1155.0,430.0,962.0,0.0,False,0.0
5,1,2026-05-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,873.0,333.0,743.97,0.0,False,0.0
5,1,2026-05-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,640.0,237.0,531.85,0.0,False,0.0
5,1,2026-05-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,205.0,77.5,177.33,0.0,False,0.0
5,1,2026-05-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,875.0,328.5,743.58,0.0,False,0.0
5,1,2026-05-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,380.0,163.0,387.93,0.0,False,0.0
5,1,2026-05-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,312.0,118.0,251.84,0.0,False,0.0
5,1,2026-05-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,425.0,186.0,438.67,0.0,False,0.0
5,1,2026-05-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1245.0,479.0,1061.62,0.0,False,0.0
5,1,2026-05-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,1054.0,398.0,937.4,0.0,False,0.0
5,1,2026-05-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,965.0,386.0,875.94,0.0,False,0.0
5,1,2026-05-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,617.0,232.5,551.73,0.0,False,0.0
5,1,2026-05-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,206.0,86.0,162.29,0.0,False,0.0
5,1,2026-05-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1231.0,461.5,1010.89,0.0,False,0.0
5,1,2026-05-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,277.0,108.5,232.66,0.0,False,0.0
5,1,2026-05-01,MED046,Clindamycin 300 mg,433.85,202.53,553.85,26.87,0.0,148.0,285.85,0.0,False,0.0
5,1,2026-05-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,558.0,215.5,448.89,0.0,False,0.0
5,1,2026-05-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1463.0,575.0,1300.37,0.0,False,0.0
5,1,2026-05-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1206.0,454.5,1045.46,0.0,False,0.0
5,1,2026-05-01,MED050,Levoquin 500mg Tablet,402.32,187.68,512.32,25.37,0.0,132.0,270.32,0.0,False,0.0
5,2,2026-05-01,MED001,Crocin 650 mg,582.13,297.89,847.63,23.03,0.0,265.5,316.63,0.0,False,0.0
5,2,2026-05-01,MED002,Brufen 400 Tablet,774.09,400.14,1127.59,36.41,0.0,353.5,420.59,0.0,False,0.0
5,2,2026-05-01,MED003,Amoxicillin 500 mg,331.13,167.44,473.63,14.34,0.0,142.5,188.63,0.0,False,0.0
5,2,2026-05-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,124.5,56.5,117.0,0.0,False,0.0
5,2,2026-05-01,MED005,Azithral 500 Tablet,568.78,283.91,806.78,22.48,0.0,238.0,330.78,0.0,False,0.0
5,2,2026-05-01,MED006,Metformin 500 mg tablet,320.78,175.82,469.78,28.85,0.0,149.0,171.78,0.0,True,298.0
5,2,2026-05-01,MED007,Omeprazole 20 mg,86.13,83.82,204.13,23.66,0.0,80.5,5.63,0.0,True,198.5
5,2,2026-05-01,MED008,Atorvastatin 10 mg,517.04,266.51,740.54,29.5,0.0,223.5,293.54,0.0,False,0.0
5,2,2026-05-01,MED009,Amloheal 5mg tablet,695.53,351.38,999.53,27.3,0.0,304.0,391.53,0.0,False,0.0
5,2,2026-05-01,MED010,Losar 50 Tablet,249.69,142.47,368.69,29.37,0.0,119.0,130.69,0.0,True,238.0
5,2,2026-05-01,MED011,Levothyrox50 mcg,1082.38,544.99,1542.88,46.05,0.0,460.5,621.88,0.0,False,0.0
5,2,2026-05-01,MED012,Pantop-D Capsule,442.05,223.46,620.55,24.92,0.0,178.5,263.55,0.0,False,0.0
5,2,2026-05-01,MED013,Rosuvastatin 10 mg,1202.96,610.69,1746.96,42.55,0.0,544.0,658.96,0.0,False,0.0
5,2,2026-05-01,MED014,Montek-10,619.03,321.15,905.53,28.95,0.0,286.5,332.53,0.0,False,0.0
5,2,2026-05-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,215.0,90.0,242.54,0.0,False,0.0
5,2,2026-05-01,MED016,Cefixime 200 mg,675.0,344.81,977.5,28.46,0.0,302.5,372.5,0.0,False,0.0
5,2,2026-05-01,MED017,Vitamin D3 60000 IU,976.61,496.9,1404.11,43.29,0.0,427.5,549.11,0.0,False,0.0
5,2,2026-05-01,MED018,Zinc Sulfate 50 mg,276.65,141.26,401.65,11.06,0.0,125.0,151.65,0.0,False,0.0
5,2,2026-05-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,230.0,119.0,242.02,0.0,False,0.0
5,2,2026-05-01,MED020,Calcium Carbonate,573.49,287.06,817.49,21.84,0.0,244.0,329.49,0.0,False,0.0
5,2,2026-05-01,MED021,Clopidogrel 75 mg,786.25,393.6,1123.25,28.78,0.0,337.0,449.25,0.0,False,0.0
5,2,2026-05-01,MED022,Ecosprin 75 Tablet,214.58,115.16,312.58,16.45,0.0,98.0,116.58,0.0,False,0.0
5,2,2026-05-01,MED023,Glimepiride 2 mg,402.6,205.76,580.1,18.6,0.0,177.5,225.1,0.0,False,0.0
5,2,2026-05-01,MED024,Sitagliptin 100 mg,466.51,248.42,694.01,25.63,0.0,227.5,239.01,0.0,True,455.0
5,2,2026-05-01,MED025,Telma 40 Tablet,654.52,330.71,942.02,25.06,0.0,287.5,367.02,0.0,False,0.0
5,2,2026-05-01,MED026,Hydrochlorothiazide 25 mg,426.0,216.36,625.5,11.78,0.0,199.5,226.5,0.0,False,0.0
5,2,2026-05-01,MED027,Salbutamol Syrup,188.39,110.94,286.39,23.21,0.0,98.0,90.39,0.0,True,196.0
5,2,2026-05-01,MED028,Amoxicillin Clavulanate 625 mg,351.24,191.76,520.24,27.52,0.0,169.0,182.24,0.0,True,338.0
5,2,2026-05-01,MED029,Ondansetron 4 mg,245.71,124.36,356.21,8.44,0.0,110.5,135.21,0.0,False,0.0
5,2,2026-05-01,MED030,Dextromethorphan Syrup,325.13,165.83,473.63,11.92,0.0,148.5,176.63,0.0,False,0.0
5,2,2026-05-01,MED031,Insulin Glargine,962.0,489.83,1392.0,38.75,0.0,430.0,532.0,0.0,False,0.0
5,2,2026-05-01,MED032,Lisinopril 10 mg,743.97,376.29,1076.97,25.95,0.0,333.0,410.97,0.0,False,0.0
5,2,2026-05-01,MED033,Furosemide 40 mg,531.85,269.97,768.85,20.53,0.0,237.0,294.85,0.0,False,0.0
5,2,2026-05-01,MED034,Loratadine 10 mg,177.33,93.05,254.83,12.16,0.0,77.5,99.83,0.0,False,0.0
5,2,2026-05-01,MED035,Ciprofloxacin 500 mg,743.58,373.52,1072.08,24.24,0.0,328.5,415.08,0.0,False,0.0
5,2,2026-05-01,MED036,Methylcobalamin 1500 mcg,387.93,200.23,550.93,24.87,0.0,163.0,224.93,0.0,False,0.0
5,2,2026-05-01,MED037,Prednisolone 10 mg,251.84,130.57,369.84,10.93,0.0,118.0,133.84,0.0,False,0.0
5,2,2026-05-01,MED038,Tramadol 50 mg,438.67,230.03,624.67,32.71,0.0,186.0,252.67,0.0,False,0.0
5,2,2026-05-01,MED039,Enoxaparin 40 mg,1061.62,540.94,1540.62,41.1,0.0,479.0,582.62,0.0,False,0.0
5,2,2026-05-01,MED040,Meropenem 1 g,937.4,468.94,1335.4,35.7,0.0,398.0,539.4,0.0,False,0.0
5,2,2026-05-01,MED041,Linezolid 600 mg,875.94,444.65,1261.94,36.01,0.0,386.0,489.94,0.0,False,0.0
5,2,2026-05-01,MED042,Doxycycline 100 mg,551.73,283.9,784.23,33.74,0.0,232.5,319.23,0.0,False,0.0
5,2,2026-05-01,MED043,ORS Sachets,162.29,90.11,248.29,11.03,0.0,86.0,76.29,0.0,True,172.0
5,2,2026-05-01,MED044,Human Albumin 20%,1010.89,518.17,1472.39,41.07,0.0,461.5,549.39,0.0,False,0.0
5,2,2026-05-01,MED045,Rabeprazole 20 mg,232.66,120.93,341.16,10.81,0.0,108.5,124.16,0.0,False,0.0
5,2,2026-05-01,MED046,Clindamycin 300 mg,285.85,202.53,553.85,26.87,0.0,148.0,137.85,0.0,True,416.0
5,2,2026-05-01,MED047,Fluconazole 150 mg,448.89,244.81,664.39,35.02,0.0,215.5,233.39,0.0,True,431.0
5,2,2026-05-01,MED048,Piperacillin Tazobactam 4.5 g,1300.37,661.51,1875.37,54.58,0.0,575.0,725.37,0.0,False,0.0
5,2,2026-05-01,MED049,Vancomycin 500 mg,1045.46,525.22,1499.96,37.85,0.0,454.5,590.96,0.0,False,0.0
5,2,2026-05-01,MED050,Levoquin 500mg Tablet,270.32,187.68,512.32,25.37,0.0,132.0,138.32,0.0,True,374.0
6,1,2026-06-01,MED001,Crocin 650 mg,316.63,297.89,847.63,23.03,0.0,253.5,63.13,0.0,True,784.5
6,1,2026-06-01,MED002,Brufen 400 Tablet,420.59,400.14,1127.59,36.41,0.0,331.0,89.59,0.0,True,1038.0
6,1,2026-06-01,MED003,Amoxicillin 500 mg,188.63,167.44,473.63,14.34,0.0,135.5,53.13,0.0,True,420.5
6,1,2026-06-01,MED004,Cetirizine 10 mg,117.0,61.34,173.5,5.26,0.0,52.5,64.5,0.0,False,0.0
6,1,2026-06-01,MED005,Azithral 500 Tablet,330.78,283.91,806.78,22.48,0.0,228.0,102.78,0.0,True,704.0
6,1,2026-06-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,298.0,156.5,313.28,0.0,False,0.0
6,1,2026-06-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,198.5,37.5,166.63,0.0,False,0.0
6,1,2026-06-01,MED008,Atorvastatin 10 mg,293.54,266.51,740.54,29.5,0.0,203.0,90.54,0.0,True,650.0
6,1,2026-06-01,MED009,Amloheal 5mg tablet,391.53,351.38,999.53,27.3,0.0,296.5,95.03,0.0,True,904.5
6,1,2026-06-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,238.0,119.5,249.19,0.0,False,0.0
6,1,2026-06-01,MED011,Levothyrox50 mcg,621.88,544.99,1542.88,46.05,0.0,431.5,190.38,0.0,True,1352.5
6,1,2026-06-01,MED012,Pantop-D Capsule,263.55,223.46,620.55,24.92,0.0,175.0,88.55,0.0,True,532.0
6,1,2026-06-01,MED013,Rosuvastatin 10 mg,658.96,610.69,1746.96,42.55,0.0,508.5,150.46,0.0,True,1596.5
6,1,2026-06-01,MED014,Montek-10,332.53,321.15,905.53,28.95,0.0,263.0,69.53,0.0,True,836.0
6,1,2026-06-01,MED015,Diclofenac 50 mg,242.54,124.88,332.54,21.05,0.0,95.5,147.04,0.0,False,0.0
6,1,2026-06-01,MED016,Cefixime 200 mg,372.5,344.81,977.5,28.46,0.0,290.0,82.5,0.0,True,895.0
6,1,2026-06-01,MED017,Vitamin D3 60000 IU,549.11,496.9,1404.11,43.29,0.0,418.5,130.61,0.0,True,1273.5
6,1,2026-06-01,MED018,Zinc Sulfate 50 mg,151.65,141.26,401.65,11.06,0.0,121.5,30.15,0.0,True,371.5
6,1,2026-06-01,MED019,Iron Folic Acid,242.02,137.45,361.02,25.67,0.0,89.5,152.52,0.0,False,0.0
6,1,2026-06-01,MED020,Calcium Carbonate,329.49,287.06,817.49,21.84,0.0,243.5,85.99,0.0,True,731.5
6,1,2026-06-01,MED021,Clopidogrel 75 mg,449.25,393.6,1123.25,28.78,0.0,329.5,119.75,0.0,True,1003.5
6,1,2026-06-01,MED022,Ecosprin 75 Tablet,116.58,115.16,312.58,16.45,0.0,72.0,44.58,0.0,True,268.0
6,1,2026-06-01,MED023,Glimepiride 2 mg,225.1,205.76,580.1,18.6,0.0,172.0,53.1,0.0,True,527.0
6,1,2026-06-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,455.0,210.5,483.51,0.0,False,0.0
6,1,2026-06-01,MED025,Telma 40 Tablet,367.02,330.71,942.02,25.06,0.0,268.5,98.52,0.0,True,843.5
6,1,2026-06-01,MED026,Hydrochlorothiazide 25 mg,226.5,216.36,625.5,11.78,0.0,191.0,35.5,0.0,True,590.0
6,1,2026-06-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,196.0,61.5,224.89,0.0,False,0.0
6,1,2026-06-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,338.0,160.5,359.74,0.0,False,0.0
6,1,2026-06-01,MED029,Ondansetron 4 mg,135.21,124.36,356.21,8.44,0.0,102.5,32.71,0.0,True,323.5
6,1,2026-06-01,MED030,Dextromethorphan Syrup,176.63,165.83,473.63,11.92,0.0,138.5,38.13,0.0,True,435.5
6,1,2026-06-01,MED031,Insulin Glargine,532.0,489.83,1392.0,38.75,0.0,417.5,114.5,0.0,True,1277.5
6,1,2026-06-01,MED032,Lisinopril 10 mg,410.97,376.29,1076.97,25.95,0.0,319.0,91.97,0.0,True,985.0
6,1,2026-06-01,MED033,Furosemide 40 mg,294.85,269.97,768.85,20.53,0.0,239.0,55.85,0.0,True,713.0
6,1,2026-06-01,MED034,Loratadine 10 mg,99.83,93.05,254.83,12.16,0.0,77.0,22.83,0.0,True,232.0
6,1,2026-06-01,MED035,Ciprofloxacin 500 mg,415.08,373.52,1072.08,24.24,0.0,324.0,91.08,0.0,True,981.0
6,1,2026-06-01,MED036,Methylcobalamin 1500 mcg,224.93,200.23,550.93,24.87,0.0,160.0,64.93,0.0,True,486.0
6,1,2026-06-01,MED037,Prednisolone 10 mg,133.84,130.57,369.84,10.93,0.0,111.0,22.84,0.0,True,347.0
6,1,2026-06-01,MED038,Tramadol 50 mg,252.67,230.03,624.67,32.71,0.0,178.0,74.67,0.0,True,550.0
6,1,2026-06-01,MED039,Enoxaparin 40 mg,582.62,540.94,1540.62,41.1,0.0,461.0,121.62,0.0,True,1419.0
6,1,2026-06-01,MED040,Meropenem 1 g,539.4,468.94,1335.4,35.7,0.0,380.0,159.4,0.0,True,1176.0
6,1,2026-06-01,MED041,Linezolid 600 mg,489.94,444.65,1261.94,36.01,0.0,361.5,128.44,0.0,True,1133.5
6,1,2026-06-01,MED042,Doxycycline 100 mg,319.23,283.9,784.23,33.74,0.0,229.0,90.23,0.0,True,694.0
6,1,2026-06-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,172.0,75.0,173.29,0.0,False,0.0
6,1,2026-06-01,MED044,Human Albumin 20%,549.39,518.17,1472.39,41.07,0.0,451.5,97.89,0.0,True,1374.5
6,1,2026-06-01,MED045,Rabeprazole 20 mg,124.16,120.93,341.16,10.81,0.0,101.5,22.66,0.0,True,318.5
6,1,2026-06-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,416.0,154.5,399.35,0.0,False,0.0
6,1,2026-06-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,431.0,194.0,470.39,0.0,False,0.0
6,1,2026-06-01,MED048,Piperacillin Tazobactam 4.5 g,725.37,661.51,1875.37,54.58,0.0,524.5,200.87,0.0,True,1674.5
6,1,2026-06-01,MED049,Vancomycin 500 mg,590.96,525.22,1499.96,37.85,0.0,439.0,151.96,0.0,True,1348.0
6,1,2026-06-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,374.0,149.5,362.82,0.0,False,0.0
6,2,2026-06-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,784.5,253.5,594.13,0.0,False,0.0
6,2,2026-06-01,MED002,Brufen 400 Tablet,1127.59,400.14,1127.59,36.41,1038.0,331.0,796.59,0.0,False,0.0
6,2,2026-06-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,420.5,135.5,338.13,0.0,False,0.0
6,2,2026-06-01,MED004,Cetirizine 10 mg,64.5,61.34,173.5,5.26,0.0,52.5,12.0,0.0,True,161.5
6,2,2026-06-01,MED005,Azithral 500 Tablet,806.78,283.91,806.78,22.48,704.0,228.0,578.78,0.0,False,0.0
6,2,2026-06-01,MED006,Metformin 500 mg tablet,313.28,175.82,469.78,28.85,0.0,156.5,156.78,0.0,True,313.0
6,2,2026-06-01,MED007,Omeprazole 20 mg,166.63,83.82,204.13,23.66,0.0,37.5,129.13,0.0,False,0.0
6,2,2026-06-01,MED008,Atorvastatin 10 mg,740.54,266.51,740.54,29.5,650.0,203.0,537.54,0.0,False,0.0
6,2,2026-06-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,904.5,296.5,703.03,0.0,False,0.0
6,2,2026-06-01,MED010,Losar 50 Tablet,249.19,142.47,368.69,29.37,0.0,119.5,129.69,0.0,True,239.0
6,2,2026-06-01,MED011,Levothyrox50 mcg,1542.88,544.99,1542.88,46.05,1352.5,431.5,1111.38,0.0,False,0.0
6,2,2026-06-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,532.0,175.0,445.55,0.0,False,0.0
6,2,2026-06-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1596.5,508.5,1238.46,0.0,False,0.0
6,2,2026-06-01,MED014,Montek-10,905.53,321.15,905.53,28.95,836.0,263.0,642.53,0.0,False,0.0
6,2,2026-06-01,MED015,Diclofenac 50 mg,147.04,124.88,332.54,21.05,0.0,95.5,51.54,0.0,True,281.0
6,2,2026-06-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,895.0,290.0,687.5,0.0,False,0.0
6,2,2026-06-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,1273.5,418.5,985.61,0.0,False,0.0
6,2,2026-06-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,371.5,121.5,280.15,0.0,False,0.0
6,2,2026-06-01,MED019,Iron Folic Acid,152.52,137.45,361.02,25.67,0.0,89.5,63.02,0.0,True,298.0
6,2,2026-06-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,731.5,243.5,573.99,0.0,False,0.0
6,2,2026-06-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,1003.5,329.5,793.75,0.0,False,0.0
6,2,2026-06-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,268.0,72.0,240.58,0.0,False,0.0
6,2,2026-06-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,527.0,172.0,408.1,0.0,False,0.0
6,2,2026-06-01,MED024,Sitagliptin 100 mg,483.51,248.42,694.01,25.63,0.0,210.5,273.01,0.0,False,0.0
6,2,2026-06-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,843.5,268.5,673.52,0.0,False,0.0
6,2,2026-06-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,590.0,191.0,434.5,0.0,False,0.0
6,2,2026-06-01,MED027,Salbutamol Syrup,224.89,110.94,286.39,23.21,0.0,61.5,163.39,0.0,False,0.0
6,2,2026-06-01,MED028,Amoxicillin Clavulanate 625 mg,359.74,191.76,520.24,27.52,0.0,160.5,199.24,0.0,False,0.0
6,2,2026-06-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,323.5,102.5,253.71,0.0,False,0.0
6,2,2026-06-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,435.5,138.5,335.13,0.0,False,0.0
6,2,2026-06-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,1277.5,417.5,974.5,0.0,False,0.0
6,2,2026-06-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,985.0,319.0,757.97,0.0,False,0.0
6,2,2026-06-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,713.0,239.0,529.85,0.0,False,0.0
6,2,2026-06-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,232.0,77.0,177.83,0.0,False,0.0
6,2,2026-06-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,981.0,324.0,748.08,0.0,False,0.0
6,2,2026-06-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,486.0,160.0,390.93,0.0,False,0.0
6,2,2026-06-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,347.0,111.0,258.84,0.0,False,0.0
6,2,2026-06-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,550.0,178.0,446.67,0.0,False,0.0
6,2,2026-06-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1419.0,461.0,1079.62,0.0,False,0.0
6,2,2026-06-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,1176.0,380.0,955.4,0.0,False,0.0
6,2,2026-06-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,1133.5,361.5,900.44,0.0,False,0.0
6,2,2026-06-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,694.0,229.0,555.23,0.0,False,0.0
6,2,2026-06-01,MED043,ORS Sachets,173.29,90.11,248.29,11.03,0.0,75.0,98.29,0.0,False,0.0
6,2,2026-06-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1374.5,451.5,1020.89,0.0,False,0.0
6,2,2026-06-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,318.5,101.5,239.66,0.0,False,0.0
6,2,2026-06-01,MED046,Clindamycin 300 mg,399.35,202.53,553.85,26.87,0.0,154.5,244.85,0.0,False,0.0
6,2,2026-06-01,MED047,Fluconazole 150 mg,470.39,244.81,664.39,35.02,0.0,194.0,276.39,0.0,False,0.0
6,2,2026-06-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1674.5,524.5,1350.87,0.0,False,0.0
6,2,2026-06-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1348.0,439.0,1060.96,0.0,False,0.0
6,2,2026-06-01,MED050,Levoquin 500mg Tablet,362.82,187.68,512.32,25.37,0.0,149.5,213.32,0.0,False,0.0
7,1,2026-07-01,MED001,Crocin 650 mg,594.13,297.89,847.63,23.03,0.0,322.5,271.63,0.0,True,576.0
7,1,2026-07-01,MED002,Brufen 400 Tablet,796.59,400.14,1127.59,36.41,0.0,459.0,337.59,0.0,True,790.0
7,1,2026-07-01,MED003,Amoxicillin 500 mg,338.13,167.44,473.63,14.34,0.0,180.0,158.13,0.0,True,315.5
7,1,2026-07-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,161.5,73.5,100.0,0.0,False,0.0
7,1,2026-07-01,MED005,Azithral 500 Tablet,578.78,283.91,806.78,22.48,0.0,308.5,270.28,0.0,True,536.5
7,1,2026-07-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,313.0,177.5,292.28,0.0,False,0.0
7,1,2026-07-01,MED007,Omeprazole 20 mg,129.13,83.82,204.13,23.66,0.0,72.0,57.13,0.0,True,147.0
7,1,2026-07-01,MED008,Atorvastatin 10 mg,537.54,266.51,740.54,29.5,0.0,278.0,259.54,0.0,True,481.0
7,1,2026-07-01,MED009,Amloheal 5mg tablet,703.03,351.38,999.53,27.3,0.0,385.0,318.03,0.0,True,681.5
7,1,2026-07-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,239.0,154.0,214.69,0.0,False,0.0
7,1,2026-07-01,MED011,Levothyrox50 mcg,1111.38,544.99,1542.88,46.05,0.0,585.5,525.88,0.0,True,1017.0
7,1,2026-07-01,MED012,Pantop-D Capsule,445.55,223.46,620.55,24.92,0.0,228.5,217.05,0.0,True,403.5
7,1,2026-07-01,MED013,Rosuvastatin 10 mg,1238.46,610.69,1746.96,42.55,0.0,684.5,553.96,0.0,True,1193.0
7,1,2026-07-01,MED014,Montek-10,642.53,321.15,905.53,28.95,0.0,362.5,280.03,0.0,True,625.5
7,1,2026-07-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,281.0,134.5,198.04,0.0,False,0.0
7,1,2026-07-01,MED016,Cefixime 200 mg,687.5,344.81,977.5,28.46,0.0,392.5,295.0,0.0,True,682.5
7,1,2026-07-01,MED017,Vitamin D3 60000 IU,985.61,496.9,1404.11,43.29,0.0,541.5,444.11,0.0,True,960.0
7,1,2026-07-01,MED018,Zinc Sulfate 50 mg,280.15,141.26,401.65,11.06,0.0,152.0,128.15,0.0,True,273.5
7,1,2026-07-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,298.0,143.0,218.02,0.0,False,0.0
7,1,2026-07-01,MED020,Calcium Carbonate,573.99,287.06,817.49,21.84,0.0,330.0,243.99,0.0,True,573.5
7,1,2026-07-01,MED021,Clopidogrel 75 mg,793.75,393.6,1123.25,28.78,0.0,421.5,372.25,0.0,True,751.0
7,1,2026-07-01,MED022,Ecosprin 75 Tablet,240.58,115.16,312.58,16.45,0.0,115.5,125.08,0.0,False,0.0
7,1,2026-07-01,MED023,Glimepiride 2 mg,408.1,205.76,580.1,18.6,0.0,227.0,181.1,0.0,True,399.0
7,1,2026-07-01,MED024,Sitagliptin 100 mg,273.01,248.42,694.01,25.63,0.0,261.5,11.51,0.0,True,682.5
7,1,2026-07-01,MED025,Telma 40 Tablet,673.52,330.71,942.02,25.06,0.0,374.0,299.52,0.0,True,642.5
7,1,2026-07-01,MED026,Hydrochlorothiazide 25 mg,434.5,216.36,625.5,11.78,0.0,246.5,188.0,0.0,True,437.5
7,1,2026-07-01,MED027,Salbutamol Syrup,163.39,110.94,286.39,23.21,0.0,81.0,82.39,0.0,True,204.0
7,1,2026-07-01,MED028,Amoxicillin Clavulanate 625 mg,199.24,191.76,520.24,27.52,0.0,187.0,12.24,0.0,True,508.0
7,1,2026-07-01,MED029,Ondansetron 4 mg,253.71,124.36,356.21,8.44,0.0,138.5,115.21,0.0,True,241.0
7,1,2026-07-01,MED030,Dextromethorphan Syrup,335.13,165.83,473.63,11.92,0.0,182.0,153.13,0.0,True,320.5
7,1,2026-07-01,MED031,Insulin Glargine,974.5,489.83,1392.0,38.75,0.0,541.0,433.5,0.0,True,958.5
7,1,2026-07-01,MED032,Lisinopril 10 mg,757.97,376.29,1076.97,25.95,0.0,410.0,347.97,0.0,True,729.0
